event_id,user_id,event_name,event_timestamp,platform
3d7d9e1e-c7e1-46e3-bf71-d4015f09058e,233ffc82-92ec-49af-93ae-c376c359810a,app_open,2025-09-30,iOS
9f130820-0f3b-45f9-9345-c526a4abce56,8aa9d39a-726f-46fd-8ec9-8bf10067eaa6,book_apt,2025-05-22,Android
f46a9817-194a-489d-8f3f-be079dba68ea,1ac6e2bf-00b3-4478-9651-6ab65f7e7e7d,book_apt,2025-07-17,Android
46ec9b9c-c02a-4918-a4ea-2f7824fa350e,776ef3e6-3af3-4cc5-b176-e71f39182c16,app_open,2025-06-14,Android
baedb7ab-965e-45d5-8735-93d177329dc5,ef32f72a-a4b5-4723-82fb-28690df80b89,app_open,2025-08-23,Android
63c84474-be91-4354-a6a9-77707983efc0,8bab9c9c-c026-4d51-a5c5-bce0dffbdc2d,view_doctor,2025-11-21,iOS
6828e25c-9307-436e-aeec-de56dd94b1cc,ec7c44a8-e6c9-405e-b5e1-ab658bd296cc,book_apt,2025-02-09,Web
fdea42aa-1400-4cbc-9f89-a98c2d6dc2cb,76812ad7-9898-4758-9798-00c31d444351,video_call,2025-05-27,iOS
2f7e6184-24e7-4747-8b1f-999b4c6d98a8,89747baf-1928-4cfc-b6da-7bc37a2f2c57,view_doctor,2025-03-12,Android
b1a33f6d-e3db-4202-9516-f81c43d8015f,4c6694ab-57b5-4de2-b1ae-84bec7be05c6,video_call,2025-07-21,Web
19848c74-6b51-4da0-ac21-d6c536c7b748,adbd2e33-ef6e-4295-9c8a-f485b98050a6,video_call,2025-01-05,Web
0912fddc-0d36-415b-9f32-04afd414763f,3036f6b9-62ed-4403-88d4-5ff4104f3fc5,app_open,2025-02-05,iOS
19664504-6e7e-4978-869d-7b0161f03b99,b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,book_apt,2025-08-05,Android
03126153-7992-4753-8cdd-df9237119879,7387a600-7739-4bee-86e0-9e7dd1587136,view_doctor,2025-01-20,iOS
a71dc051-b1c8-4969-b2da-c793663c36c1,e0218caf-ba73-4a4e-86c7-1c162cfcbb3f,cancel_appt,2025-01-28,iOS
c76ee7c0-26c5-4162-ae12-5271ef2b03e0,062e5424-2e44-4349-9122-5311374e5dff,book_apt,2024-12-09,Android
cadc3379-c788-4847-95d1-0dfc9834e02f,8208fd42-209c-44a5-931e-1d4d9abc9859,book_apt,2025-02-21,Android
b8b06743-6a02-41e2-8d76-6247e4acda19,0626d3be-a9fc-43da-9926-c059bfd0b387,app_open,2025-01-15,iOS
68c5eddc-3253-49fa-9c42-952b923cddb6,25bf213d-9eca-481b-bb95-d0fcad72ed05,cancel_appt,2025-11-12,Android
56c65adb-028d-4025-87fb-3bdd95593433,c415ac73-b944-4469-aef6-a152bbc2ede6,cancel_appt,2025-05-16,iOS
0f57bc75-07af-4918-9020-036f9adbb8f1,9ce8b890-cc6b-4a6e-9583-b4db67460338,app_open,2025-01-01,Web
f48f854e-5562-44f4-a2f5-b1a93e4f22ba,4f8c61b9-98d7-48d9-8d51-5b58eb91d7bc,app_open,2025-09-15,Web
cc6c7745-06a7-4afd-8327-aec2f737e8bc,f3b81fe4-194d-4447-a05b-e2306603854f,app_open,2025-05-14,Web
30838073-16e7-497b-b623-7f149d86a7ff,6bcce72a-1e69-4c3f-840b-71a6fba13732,video_call,2025-08-29,Android
2bf23fc0-7393-4a80-a783-621808dc05ef,95a340d9-4fc9-463f-a0af-af9e0f7c59ad,video_call,2025-01-24,Android
d0209116-8a60-4ef3-b446-0c611bf1b7e1,89f32a99-dfc7-45f8-8165-9d74a93bea35,app_open,2025-04-15,Web
78fd3b16-8262-4a03-be45-43f40a8fc854,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,video_call,2025-10-16,iOS
247d2d52-7ee0-438e-a3cd-0cb1a7b3b6f9,1cf85fc4-db6f-4f8b-b316-891d88964456,app_open,2025-02-02,Web
40fea948-d2d9-4f36-8de4-4f3a06633c73,46c937e0-d0c5-4550-b69a-053958f42098,video_call,2025-03-22,iOS
478205fd-c602-4414-b5be-f85bec0b6ca6,9acb0045-a449-4efa-8d7d-a747d48d5f9a,cancel_appt,2025-08-26,Web
7ef86974-ffb0-4027-9ca3-d15acad743d3,fd780916-aa84-4060-870d-eea0bb09e763,view_doctor,2025-01-06,iOS
fe28cbd9-cec8-4000-8c12-86042acc8fee,5ef75904-b1d9-4480-8caf-014434b51e65,cancel_appt,2025-11-14,Android
746cff4e-019c-4251-9590-65fa795581fa,7f441add-7018-4f95-9e6a-10fa75d236e3,cancel_appt,2025-03-01,Web
fbb64c04-0dc5-4a75-a835-3c7e3eb059ec,20bd1422-0b0b-41de-be61-2d6605bf0618,book_apt,2025-11-20,iOS
4d315b7c-c273-473b-b9bf-cccad336a508,8be27516-342c-4348-b63d-75f189bab9c8,video_call,2025-03-14,Android
21ba0416-e703-40bd-ae40-9f44c9594659,a7cc4274-4780-4b87-beb5-ba0f1e2964f1,video_call,2025-02-02,Web
65b63378-a5df-468a-97c4-8e8e24ebe8de,758daaee-760f-4d95-93dd-bda134fe6da8,app_open,2024-12-02,Android
e94f82d9-36f4-4d3b-ae5b-80a157a25d1c,0e05926a-f001-473c-b5eb-b7f98f523f8a,book_apt,2025-06-30,iOS
f45045ad-2454-4c98-9510-71bcc15d3abb,feca6f41-d908-4319-8458-401969e83561,cancel_appt,2025-08-22,iOS
045b44d9-bafd-4834-aa10-ce87efbfb921,bc594585-9445-48c0-8ef8-c2d6f7fd5646,view_doctor,2025-06-28,Android
7232245c-d2c3-41c2-bded-abba4e1a7019,ef7b80f1-c2be-4bac-b717-f44b79112e22,view_doctor,2025-09-15,Android
60363d28-2e27-483f-a220-134e79763bb0,cf0d3f06-b177-416d-b203-7633ac5dd02d,video_call,2025-07-10,Web
6bb0c8a0-2ec0-410a-aca5-abd4354f7ca8,6f180343-bf41-4c98-9a8e-8f0523cecf1e,video_call,2025-07-19,Android
39829dd4-1828-4a8f-90d8-ae135a663824,9dd97646-9d89-4032-a168-74df56393a74,view_doctor,2025-10-30,Web
a6cbb287-1432-4972-a8b2-9ad37867340f,69b6175e-76c5-4d2b-a9fd-d358cb33478a,video_call,2025-05-16,iOS
8ea417fe-b85f-4883-8cd3-dfc4d17ececb,b622e18e-e83b-4c84-a609-1ad0b11464aa,view_doctor,2024-12-05,iOS
45358d5a-2249-4a0f-ad58-35f3f87e213c,5e516bf8-3fa0-49a6-90a7-3b72c05e5ade,view_doctor,2025-11-08,iOS
9597b508-5bed-4760-b129-a6a4d3c0d6c5,7de31a51-6694-4343-90ba-58e3d2762bdc,video_call,2025-06-12,Web
21a44c4a-097c-463b-a1dc-1d581ca88afb,fa53e34d-e6d5-401d-8b62-1d415e09a9ee,view_doctor,2025-01-04,Web
51d5d62b-1c45-4d81-aadb-b2fc9331653d,1bbcb748-bb55-4fa3-ae26-651915f87768,app_open,2025-11-11,Android
d772aea9-ec14-4855-94d9-6516897a68c9,dbc21e42-fd0d-4cb1-8916-7a93ada63c4b,view_doctor,2024-12-30,Web
e17ee03a-8a5d-490b-ae0b-c459ce3036f3,fec88839-ec35-43de-b414-e3e1a3871e92,view_doctor,2025-04-24,Android
bb859153-4918-4f40-b3ff-962ec1e81da9,618192de-db37-4ca7-aea5-e3418e2ac3ff,cancel_appt,2025-07-07,Android
415b4add-69e3-4120-a288-8ddb892e2973,7bf820f6-c652-4c3d-84d0-7f2913e675fd,view_doctor,2025-05-21,Android
e88668a4-e0f9-4296-8a89-b4606d8ec757,a911d192-43bf-4931-b605-bf54a021c0ca,view_doctor,2025-11-20,Android
36c1c052-207c-4173-abda-623faca9b4d8,29b44cb1-0cb5-4e5c-a2f5-f7c20706fec2,cancel_appt,2025-05-15,iOS
0279d6d8-e869-48cd-8f0c-b156ffc6ce15,8e82373e-42be-4d36-a923-0810c34604f9,view_doctor,2025-05-29,Android
4241e3eb-74c8-43a4-8fdc-b64544ec89bb,949077c2-7674-456f-a26d-719d81cf3252,cancel_appt,2024-12-05,Android
d2242ae5-7035-4ec5-bb10-8cbabfcbaa55,13089f8b-ba34-4e82-b8f1-f1abcb170945,view_doctor,2025-07-25,iOS
9086af36-fa0a-4de5-96ac-92bbf9f6c49c,bdfdcc7b-3381-4e0d-b9ba-243a493d269e,video_call,2025-01-06,iOS
9ea56510-4aa4-4837-bd9e-3bb20853d212,d873dad9-5a1b-4f0e-9911-96dc1d3e503a,view_doctor,2025-10-02,Web
4cffa037-6feb-4d46-95f3-f9e12170ef53,477cbc8c-a5f6-44d7-9cb0-76a20e551d71,video_call,2024-12-12,iOS
b9e1aa73-bcaa-4722-923f-720a675684ce,fab1996a-2192-4613-9247-e8512e0d3860,view_doctor,2025-09-02,iOS
e4cbbdb8-c4be-448f-92e9-c930eeec175d,d1550475-c172-494f-9eae-2feb0f76a282,video_call,2025-11-06,Android
f6423513-9ba1-43ac-a49e-2575339c0ee9,399557cb-827e-40b2-a892-0b25ab35f75a,cancel_appt,2025-08-21,iOS
c9117c27-3287-4723-9567-2f5d20bb45b0,26cfbf51-4435-4e6f-a3f6-bf77aa239ba2,app_open,2025-03-26,Web
44de3376-8a53-4a16-8752-7e223aff81d1,afe2ff5c-32a8-47cc-ac47-133640061add,cancel_appt,2025-06-01,Android
f35977e1-f1cd-451a-b2f4-c4b3453a2e55,dac9d4a4-b43b-488c-86f4-34688d78e1c8,app_open,2024-12-11,Android
92f72f86-3958-489b-9e05-4c8a28605c20,7118e364-7709-4749-927e-ecfaa79ac9aa,app_open,2025-11-15,Android
6e83766e-4639-4799-918d-38f869041328,c6299ca6-6d07-4774-abc5-bcd41b9c67e0,cancel_appt,2025-02-03,iOS
2b0d5b1c-027d-4e84-9b0e-09ffb6e3f5d3,69b6175e-76c5-4d2b-a9fd-d358cb33478a,book_apt,2024-12-21,Android
ba1306b5-be54-49d8-b305-72452a9fb994,5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,cancel_appt,2025-05-25,Web
ddc096d2-25fc-450a-be17-56edf0553964,c0241ac1-49d8-4188-900d-cc4fa5e65ec4,view_doctor,2024-12-02,Web
e0ef27f8-0061-4789-942f-bdd4e714e1a3,d226a8b3-b674-410d-9218-c9d6c093bfb0,cancel_appt,2025-02-11,Android
05476e17-0f9b-4aca-8081-a70437c200e3,6ba25efe-311c-4eb6-a095-eef68dedf9fb,book_apt,2024-12-03,Web
cb145c96-3fa8-40e3-a07c-bd3384dcff4d,69810678-db82-467d-9d7e-0ae6369d5ad4,book_apt,2025-03-13,iOS
74147301-673f-41eb-be7a-f953b6dd7eec,0dc5fb06-8d58-49b7-b740-d87c500a174e,view_doctor,2025-02-22,iOS
00dc1d6c-013c-4d7c-9cb8-40181c798fe1,c1f5e014-5fa8-41b0-8013-3339f23657ec,app_open,2025-06-03,iOS
9170d854-c734-417f-84a3-60a6925d5ff4,566d56e8-1c86-4f6f-8285-ede10f5449d1,view_doctor,2025-11-27,iOS
67fc50e0-1e7e-4e2d-808b-1ac01f0eb3aa,c4f8c5ce-92ca-410d-b38c-f3da30084a02,cancel_appt,2025-09-15,iOS
db1a8e44-f477-4614-9463-9e5705ecad50,6929de73-8693-4d9d-ba89-cbebb807d78a,video_call,2025-10-04,iOS
bdcb3eb2-c0c2-4c41-9155-ed93626d7bf1,f954018b-6be4-4062-90e7-ee6f1c15b55f,book_apt,2025-07-14,Android
af7da5d4-238c-429d-bc2f-5047d205bba8,02f3e4d0-eeb8-46eb-b00a-ffff5fb14f5b,cancel_appt,2025-05-26,iOS
d4e845bc-bdfe-4f18-b4ed-53ceef0ebfd3,74d99fb1-9dda-4e36-8f29-21017062dff6,view_doctor,2025-06-28,iOS
93c16428-c5f9-4dca-b1f0-2b90882cbb08,566d56e8-1c86-4f6f-8285-ede10f5449d1,view_doctor,2025-08-19,Web
0b73633f-9e26-4012-b763-6ce8bd7177cf,20608b8d-47c5-4d53-a7eb-ff3f35683bea,view_doctor,2025-04-18,Android
563b0ab8-bba9-427b-8b8f-63c28ab1e605,d49347fc-0fc9-4d2e-830f-9be91f178f93,view_doctor,2025-03-16,iOS
150b1760-f371-477e-97b7-98ecfd2e93ed,42c0d1c2-de60-4544-a953-1b87c344819d,view_doctor,2025-11-07,Android
6cddab56-8c30-4073-a8e4-c8deddd98c67,5fb698a5-e920-4b3a-a951-c8a7cd210a34,book_apt,2025-05-21,Android
0a66c211-3eb4-43ee-a375-4082420d2799,369db2ef-3b8e-40e0-9ba3-4c18684a05d0,book_apt,2024-12-15,iOS
d7561954-d0e1-4881-98c2-fc34ebde34e7,2053da42-f1af-4b65-b289-f2244ac9778d,book_apt,2025-11-17,iOS
38181f7a-af2e-4558-86ff-19b383da50ff,30370fff-7da2-4b48-914d-4890f5dbed2c,app_open,2025-02-26,Web
b9175922-18c6-44ff-a3eb-ebd71e65ca50,758fc8fa-0614-4c41-a75c-75dcafa08cbe,cancel_appt,2025-09-28,iOS
edf83de2-151d-492c-b217-6085f3fddabb,390ff1c0-9744-4eb0-95b5-984b50af9b53,cancel_appt,2025-01-01,Web
17abe966-517e-47c8-95cd-3d70e1e3afdf,f72a1b7a-ea78-4088-8c9b-9009877477ad,video_call,2025-07-27,iOS
b1bdd56a-5e8f-4079-a550-a4d18e27e044,1190e515-b420-4103-bca7-26eb03ef0f77,app_open,2025-03-01,iOS
92c5d3d7-c25c-4ea8-a43a-c2d48051d262,57a911b3-5139-44a1-9081-34dc54270925,view_doctor,2025-11-14,iOS
04a6dca6-f908-417b-a66b-b9324f1da23b,4cd82847-66b1-4859-adb5-d5e67b88e4ef,app_open,2025-02-04,iOS
aa2bcaa7-d90d-448d-8e0f-3a5342809061,3366da87-7f7a-478c-98b1-3a9d8e041844,cancel_appt,2024-12-01,Android
c33c518f-52ed-4bdb-b415-83df5ceecd7b,76a831c7-7f63-42b6-9001-3b992fc28f20,cancel_appt,2025-02-22,iOS
724c5cd0-07ac-4372-a93e-e2d569b20a83,ba5b70e7-df3b-435c-b5c5-edf0f43f847a,app_open,2025-03-24,Android
98e41835-9b72-45f8-9323-1668f185ea7c,98d516b9-7128-4916-a48b-d5aabd0443f0,cancel_appt,2025-02-26,Android
45f97eab-b43c-4be2-a3fc-722194fe41ec,010e4265-ad3f-4dd4-8496-26ba30c9a2be,book_apt,2025-10-08,Web
b7533ff5-25f5-4323-b10d-cbb76e93c789,6e152f71-0093-4ba0-a5a0-7e433d2dca86,book_apt,2024-12-16,Web
4459e2fd-2350-4275-8cef-f4f40efdcce7,649d72ad-4556-48a2-9b74-7f33fdba93eb,app_open,2025-10-15,Android
23a7cc57-cf63-461d-841a-abfdb8949e59,f1cfc83f-359e-484a-bf01-0e256ac08ccb,video_call,2025-08-12,iOS
b04fd83c-1773-4d21-a906-222b8a00cf6f,2b843ef3-d86d-455d-8cd9-916481df62f4,view_doctor,2025-05-31,Web
38f53fd1-a711-4d90-a345-1386ebafc098,fea35d37-980b-4853-8c70-31eb9f85c2dd,view_doctor,2025-06-02,iOS
49fafbef-c45d-4840-ac25-30fa98b1d51e,91a85948-501d-4146-a177-2a3896aaa3ca,app_open,2025-11-16,Web
641df3f9-e403-4bbb-b602-49b52637fce4,929d6377-1cfb-455f-82c4-2e488cbadae5,cancel_appt,2025-01-17,Android
e322544a-8034-4d4d-98be-184d87e7a66e,5283889c-c31f-47eb-ac98-1221d4b6f0f2,app_open,2024-12-22,iOS
e7a33be5-5323-44aa-b056-fa5a4317abe4,4ba99d78-b498-45d0-a5b1-c79954cecee7,book_apt,2025-01-15,iOS
5bc76084-e9a9-4188-8a27-b91a3a36fc4e,ce58e7fc-6cc0-4350-b7c4-0cb2a44d3bc0,book_apt,2025-07-18,Android
28e6a63b-4fc3-4028-a95d-b06d3151bb94,4a3e7903-43e5-47b9-8728-04aa88a0d69a,cancel_appt,2025-11-10,Web
7455c604-fee9-41f4-982d-45dc38e6a21b,7d5887a5-a554-4394-b39d-ea6f06919b1d,video_call,2024-12-03,Web
9ea84284-28d3-4ca3-9652-142c4b6ec9d5,cbd93d47-966d-402f-bd98-03952621b899,book_apt,2024-12-31,iOS
23b590e1-f34e-4435-8f5d-0e9fc586e43c,82e09d39-bab0-48df-a709-f5b29e1be56d,cancel_appt,2025-06-16,Android
1dbefabd-8c88-4f36-9b70-563554fef8cf,bc1af663-a096-4a2f-bc58-196e2064774f,view_doctor,2025-08-05,Web
2d3b840d-a0db-41ff-91c7-0935f03256d8,6e417d47-5ff5-45ea-9bc4-40f14b1a269b,cancel_appt,2025-09-10,Web
90808108-5890-4829-93ce-202bf97c4b6a,c29d782b-2722-496e-9a36-d1ec2c6a6e9a,view_doctor,2024-12-03,iOS
65c7fb93-e46a-4676-9dc4-5dd4aa620cd9,587ef344-6f3f-420c-98b8-e4cc1bc044fc,view_doctor,2025-01-07,Web
